,AIRCRAFT,ORIGIN,STD_MIN,STA_MIN,ATD_MIN,Distance_km,0,1,2,3
551,AT76,BLR,27605215,27605305,27605229,463.8928171,1.0,0.0,1.0,0.0
552,AT76,BLR,27603775,27603865,27603782,463.8928171,1.0,0.0,1.0,0.0
553,AT76,BLR,27602335,27602425,27602595,463.8928171,1.0,0.0,1.0,0.0
554,AT76,BLR,27600895,27600985,27600932,463.8928171,1.0,0.0,1.0,0.0
555,AT76,BLR,27598015,27598105,27598040,463.8928171,1.0,0.0,1.0,0.0
556,AT76,BLR,27596575,27596665,27596823,463.8928171,1.0,0.0,1.0,0.0
557,AT76,BLR,27593695,27593785,27593702,463.8928171,1.0,0.0,1.0,0.0
558,AT76,BLR,27592255,27592345,27592249,463.8928171,1.0,0.0,1.0,0.0
559,AT76,BLR,27590815,27590905,27590846,463.8928171,1.0,0.0,1.0,0.0
560,AT76,BLR,27589375,27589465,27589377,463.8928171,1.0,0.0,1.0,0.0
561,AT76,BLR,27587935,27588025,27588062,463.8928171,1.0,0.0,1.0,0.0
562,AT76,BLR,27586495,27586585,27586526,463.8928171,1.0,0.0,1.0,0.0
563,AT76,BLR,27585055,27585145,27585239,463.8928171,1.0,0.0,1.0,0.0
564,AT76,BLR,27583615,27583705,27583595,463.8928171,1.0,0.0,1.0,0.0
565,AT76,BLR,27582175,27582265,27582173,463.8928171,1.0,0.0,1.0,0.0
566,AT76,BLR,27580735,27580825,27580734,463.8928171,1.0,0.0,1.0,0.0
567,AT76,BLR,27579295,27579385,27579303,463.8928171,1.0,0.0,1.0,0.0
568,AT76,BLR,27577855,27577945,27577868,463.8928171,1.0,0.0,1.0,0.0
569,AT76,BLR,27576415,27576505,27576691,463.8928171,1.0,0.0,1.0,0.0
570,AT76,BLR,27574975,27575065,27574987,463.8928171,1.0,0.0,1.0,0.0
571,AT76,BLR,27573535,27573625,27573540,463.8928171,1.0,0.0,1.0,0.0
572,AT76,BLR,27572095,27572185,27572099,463.8928171,1.0,0.0,1.0,0.0
573,AT76,BLR,27570655,27570745,27570660,463.8928171,1.0,0.0,1.0,0.0
574,AT76,BLR,27569215,27569305,27569303,463.8928171,1.0,0.0,1.0,0.0
575,AT76,BLR,27567775,27567865,27567779,463.8928171,1.0,0.0,1.0,0.0
576,AT76,BLR,27566335,27566425,27566340,463.8928171,1.0,0.0,1.0,0.0
577,AT76,BLR,27564895,27564985,27564926,463.8928171,1.0,0.0,1.0,0.0
578,AT76,BLR,27563455,27563545,27563470,463.8928171,1.0,0.0,1.0,0.0
579,AT76,BLR,27562015,27562105,27562027,463.8928171,1.0,0.0,1.0,0.0
580,AT76,BLR,27560575,27560665,27560581,463.8928171,1.0,0.0,1.0,0.0
581,AT76,BLR,27559135,27559225,27559137,463.8928171,1.0,0.0,1.0,0.0
582,AT76,BLR,27557695,27557785,27557696,463.8928171,1.0,0.0,1.0,0.0
583,AT76,BLR,27556255,27556345,27556272,463.8928171,1.0,0.0,1.0,0.0
584,AT76,BLR,27554815,27554905,27554847,463.8928171,1.0,0.0,1.0,0.0
585,AT76,BLR,27553375,27553465,27553385,463.8928171,1.0,0.0,1.0,0.0
586,AT76,BLR,27551935,27552025,27551954,463.8928171,1.0,0.0,1.0,0.0
587,AT76,BLR,27550495,27550585,27550515,463.8928171,1.0,0.0,1.0,0.0
588,AT76,BLR,27549055,27549145,27549079,463.8928171,1.0,0.0,1.0,0.0
589,AT76,BLR,27547615,27547705,27547676,463.8928171,1.0,0.0,1.0,0.0
590,AT76,BLR,27546175,27546265,27546187,463.8928171,1.0,0.0,1.0,0.0
591,AT76,BLR,27544735,27544825,27544746,463.8928171,1.0,0.0,1.0,0.0
592,AT76,BLR,27543295,27543385,27543302,463.8928171,1.0,0.0,1.0,0.0
593,AT76,BLR,27541855,27541945,27541855,463.8928171,1.0,0.0,1.0,0.0
594,AT76,BLR,27540415,27540505,27540440,463.8928171,1.0,0.0,1.0,0.0
595,AT76,BLR,27538975,27539065,27538980,463.8928171,1.0,0.0,1.0,0.0
596,AT76,BLR,27537535,27537625,27537559,463.8928171,1.0,0.0,1.0,0.0
597,AT76,BLR,27536095,27536185,27536137,463.8928171,1.0,0.0,1.0,0.0
598,AT76,BLR,27534655,27534745,27534692,463.8928171,1.0,0.0,1.0,0.0
599,AT76,BLR,27533215,27533305,27533215,463.8928171,1.0,0.0,1.0,0.0
600,AT76,BLR,27531775,27531865,27531789,463.8928171,1.0,0.0,1.0,0.0
601,AT76,BLR,27530335,27530425,27530343,463.8928171,1.0,0.0,1.0,0.0
602,AT76,BLR,27528895,27528985,27528906,463.8928171,1.0,0.0,1.0,0.0
603,AT76,BLR,27527455,27527545,27527465,463.8928171,1.0,0.0,1.0,0.0
604,AT76,BLR,27526015,27526105,27526027,463.8928171,1.0,0.0,1.0,0.0
605,AT76,BLR,27524575,27524665,27524587,463.8928171,1.0,0.0,1.0,0.0
606,AT76,BLR,27523135,27523225,27523164,463.8928171,1.0,0.0,1.0,0.0
607,AT76,BLR,27521695,27521785,27521704,463.8928171,1.0,0.0,1.0,0.0
608,AT76,BLR,27520255,27520345,27520257,463.8928171,1.0,0.0,1.0,0.0
609,AT76,BLR,27518815,27518905,27518824,463.8928171,1.0,0.0,1.0,0.0
610,AT76,BLR,27517375,27517465,27517385,463.8928171,1.0,0.0,1.0,0.0
611,AT76,BLR,27515935,27516025,27515951,463.8928171,1.0,0.0,1.0,0.0
612,AT76,BLR,27514495,27514585,27514520,463.8928171,1.0,0.0,1.0,0.0
613,AT76,BLR,27513055,27513145,27513060,463.8928171,1.0,0.0,1.0,0.0
614,AT76,BLR,27511615,27511705,27511621,463.8928171,1.0,0.0,1.0,0.0
615,AT76,BLR,27510175,27510265,27510187,463.8928171,1.0,0.0,1.0,0.0
616,AT76,BLR,27508735,27508825,27508750,463.8928171,1.0,0.0,1.0,0.0
617,AT76,BLR,27507295,27507385,27507536,463.8928171,1.0,0.0,1.0,0.0
618,AT76,BLR,27505855,27505945,27505874,463.8928171,1.0,0.0,1.0,0.0
619,AT76,BLR,27504590,27504680,27504656,463.8928171,1.0,0.0,1.0,0.0
620,AT76,BLR,27502975,27503065,27502998,463.8928171,1.0,0.0,1.0,0.0
621,AT76,BLR,27501535,27501625,27501535,463.8928171,1.0,0.0,1.0,0.0
622,AT76,BLR,27500095,27500185,27500120,463.8928171,1.0,0.0,1.0,0.0
623,AT76,BLR,27498655,27498745,27498658,463.8928171,1.0,0.0,1.0,0.0
624,AT76,BLR,27497215,27497305,27497241,463.8928171,1.0,0.0,1.0,0.0
625,AT76,BLR,27495775,27495865,27495775,463.8928171,1.0,0.0,1.0,0.0
626,AT76,BLR,27494335,27494425,27494346,463.8928171,1.0,0.0,1.0,0.0
627,AT76,BLR,27492895,27492985,27492974,463.8928171,1.0,0.0,1.0,0.0
628,AT76,BLR,27491455,27491545,27491450,463.8928171,1.0,0.0,1.0,0.0
629,AT76,BLR,27490015,27490105,27490021,463.8928171,1.0,0.0,1.0,0.0
630,AT76,BLR,27487190,27487280,27487243,463.8928171,1.0,0.0,1.0,0.0
631,AT76,BLR,27485695,27485785,27485692,463.8928171,1.0,0.0,1.0,0.0
632,AT76,BLR,27484305,27484395,27484406,463.8928171,1.0,0.0,1.0,0.0
633,AT76,BLR,27482815,27482905,27482837,463.8928171,1.0,0.0,1.0,0.0
634,AT76,BLR,27481375,27481465,27481382,463.8928171,1.0,0.0,1.0,0.0
635,AT76,BLR,27480050,27480140,27480074,463.8928171,1.0,0.0,1.0,0.0
636,AT76,BLR,27477055,27477145,27477069,463.8928171,1.0,0.0,1.0,0.0
637,AT76,BLR,27475615,27475705,27475612,463.8928171,1.0,0.0,1.0,0.0
638,AT76,BLR,27474175,27474265,27474195,463.8928171,1.0,0.0,1.0,0.0
639,AT76,BLR,27472735,27472825,27472740,463.8928171,1.0,0.0,1.0,0.0
640,AT76,BLR,27471290,27471380,27471292,463.8928171,1.0,0.0,1.0,0.0
641,AT76,BLR,27469850,27469940,27469859,463.8928171,1.0,0.0,1.0,0.0
642,AT76,BLR,27468410,27468500,27468416,463.8928171,1.0,0.0,1.0,0.0
643,AT76,BLR,27466970,27467060,27466976,463.8928171,1.0,0.0,1.0,0.0
644,AT76,BLR,27465530,27465620,27465532,463.8928171,1.0,0.0,1.0,0.0
645,AT76,BLR,27464090,27464180,27464091,463.8928171,1.0,0.0,1.0,0.0
646,AT76,BLR,27462650,27462740,27462659,463.8928171,1.0,0.0,1.0,0.0
647,AT76,BLR,27461210,27461300,27461217,463.8928171,1.0,0.0,1.0,0.0
648,AT76,BLR,27459770,27459860,27459767,463.8928171,1.0,0.0,1.0,0.0
649,AT76,BLR,27458405,27458495,27458413,463.8928171,1.0,0.0,1.0,0.0
650,AT76,BLR,27456890,27456980,27456908,463.8928171,1.0,0.0,1.0,0.0
651,AT76,BLR,27455450,27455540,27455487,463.8928171,1.0,0.0,1.0,0.0
652,AT76,BLR,27454010,27454100,27454030,463.8928171,1.0,0.0,1.0,0.0
653,AT76,BLR,27452745,27452835,27452830,463.8928171,1.0,0.0,1.0,0.0
654,AT76,BLR,27451130,27451220,27451145,463.8928171,1.0,0.0,1.0,0.0
655,AT76,BLR,27449690,27449780,27449711,463.8928171,1.0,0.0,1.0,0.0
656,AT76,BLR,27448250,27448340,27448265,463.8928171,1.0,0.0,1.0,0.0
657,AT76,BLR,27446810,27446900,27446822,463.8928171,1.0,0.0,1.0,0.0
658,AT76,BLR,27445370,27445460,27445450,463.8928171,1.0,0.0,1.0,0.0
659,AT76,BLR,27443930,27444020,27443955,463.8928171,1.0,0.0,1.0,0.0
660,AT76,BLR,27442490,27442580,27442506,463.8928171,1.0,0.0,1.0,0.0
661,AT76,BLR,27441050,27441140,27441057,463.8928171,1.0,0.0,1.0,0.0
662,AT76,BLR,27439610,27439700,27439615,463.8928171,1.0,0.0,1.0,0.0
663,AT76,BLR,27438305,27438385,27438393,463.8928171,1.0,0.0,1.0,0.0
664,AT76,BLR,27436730,27436820,27436732,463.8928171,1.0,0.0,1.0,0.0
665,AT76,BLR,27435290,27435380,27435295,463.8928171,1.0,0.0,1.0,0.0
666,AT76,BLR,27433850,27433940,27433860,463.8928171,1.0,0.0,1.0,0.0
667,AT76,BLR,27432410,27432500,27432411,463.8928171,1.0,0.0,1.0,0.0
668,AT76,BLR,27430970,27431060,27430960,463.8928171,1.0,0.0,1.0,0.0
669,AT76,BLR,27429530,27429620,27429535,463.8928171,1.0,0.0,1.0,0.0
670,AT76,BLR,27428090,27428180,27428109,463.8928171,1.0,0.0,1.0,0.0
671,AT76,BLR,27426650,27426740,27426666,463.8928171,1.0,0.0,1.0,0.0
672,AT76,BLR,27425210,27425300,27425220,463.8928171,1.0,0.0,1.0,0.0
673,AT76,BLR,27423770,27423860,27423781,463.8928171,1.0,0.0,1.0,0.0
674,AT76,BLR,27422330,27422420,27422345,463.8928171,1.0,0.0,1.0,0.0
675,AT76,BLR,27420890,27420980,27420931,463.8928171,1.0,0.0,1.0,0.0
676,AT76,BLR,27419450,27419540,27419458,463.8928171,1.0,0.0,1.0,0.0
677,AT76,BLR,27418010,27418100,27418028,463.8928171,1.0,0.0,1.0,0.0
678,AT76,BLR,27416570,27416660,27416571,463.8928171,1.0,0.0,1.0,0.0
679,AT76,BLR,27415130,27415220,27415128,463.8928171,1.0,0.0,1.0,0.0
680,AT76,BLR,27413690,27413780,27413697,463.8928171,1.0,0.0,1.0,0.0
681,AT76,BLR,27412250,27412340,27412263,463.8928171,1.0,0.0,1.0,0.0
682,AT76,BLR,27410810,27410900,27410829,463.8928171,1.0,0.0,1.0,0.0
683,AT76,BLR,27409370,27409460,27409389,463.8928171,1.0,0.0,1.0,0.0
684,AT76,BLR,27407930,27408020,27407958,463.8928171,1.0,0.0,1.0,0.0
685,AT76,BLR,27406560,27406655,27406594,463.8928171,1.0,0.0,1.0,0.0
686,AT76,BLR,27405050,27405140,27405062,463.8928171,1.0,0.0,1.0,0.0
687,AT76,BLR,27403610,27403700,27403627,463.8928171,1.0,0.0,1.0,0.0
688,AT76,BLR,27402170,27402260,27402188,463.8928171,1.0,0.0,1.0,0.0
689,AT76,BLR,27400730,27400820,27400753,463.8928171,1.0,0.0,1.0,0.0
690,AT76,BLR,27399290,27399380,27399294,463.8928171,1.0,0.0,1.0,0.0
691,AT76,BLR,27397850,27397940,27397851,463.8928171,1.0,0.0,1.0,0.0
692,AT76,BLR,27396410,27396500,27396404,463.8928171,1.0,0.0,1.0,0.0
693,AT76,BLR,27394970,27395060,27394975,463.8928171,1.0,0.0,1.0,0.0
694,AT76,BLR,27393600,27393690,27393604,463.8928171,1.0,0.0,1.0,0.0
695,AT76,BLR,27392090,27392180,27392099,463.8928171,1.0,0.0,1.0,0.0
696,AT76,BLR,27390595,27390685,27390599,463.8928171,1.0,0.0,1.0,0.0
697,E145,TIR,27913345,27913410,27913440,493.3062442,0.0,1.0,0.0,1.0
698,E145,TIR,27906168,27906224,27906168,493.3062442,0.0,1.0,0.0,1.0
699,E145,TIR,27900385,27900450,27900388,493.3062442,0.0,1.0,0.0,1.0
700,E145,TIR,27897505,27897570,27897540,493.3062442,0.0,1.0,0.0,1.0
701,E145,TIR,27890305,27890370,27890324,493.3062442,0.0,1.0,0.0,1.0
702,E145,TIR,27880225,27880290,27880245,493.3062442,0.0,1.0,0.0,1.0
703,E145,TIR,27877345,27877410,27877390,493.3062442,0.0,1.0,0.0,1.0
704,E145,TIR,27875902,27875955,27875902,493.3062442,0.0,1.0,0.0,1.0
705,E145,TIR,27870145,27870210,27870156,493.3062442,0.0,1.0,0.0,1.0
706,E145,TIR,27867265,27867330,27867264,493.3062442,0.0,1.0,0.0,1.0
707,E145,TIR,27862945,27863010,27862956,493.3062442,0.0,1.0,0.0,1.0
708,E145,TIR,27849985,27850050,27850063,493.3062442,0.0,1.0,0.0,1.0
709,E145,TIR,27847105,27847170,27847129,493.3062442,0.0,1.0,0.0,1.0
710,E145,TIR,27837025,27837090,27837026,493.3062442,0.0,1.0,0.0,1.0
711,E145,TIR,27829825,27829890,27829908,493.3062442,0.0,1.0,0.0,1.0
712,E145,TIR,27819745,27819810,27819760,493.3062442,0.0,1.0,0.0,1.0
713,E145,TIR,27816865,27816930,27816867,493.3062442,0.0,1.0,0.0,1.0
714,E145,TIR,27809665,27809730,27809666,493.3062442,0.0,1.0,0.0,1.0
715,E145,TIR,27806785,27806850,27806794,493.3062442,0.0,1.0,0.0,1.0
716,E145,TIR,27799649,27799646,27799588,493.3062442,0.0,1.0,0.0,1.0
717,E145,TIR,27796767,27796764,27796714,493.3062442,0.0,1.0,0.0,1.0
718,E145,TIR,27795335,27795332,27795279,493.3062442,0.0,1.0,0.0,1.0
719,E145,TIR,27792448,27792445,27792386,493.3062442,0.0,1.0,0.0,1.0
720,E145,TIR,27789571,27789568,27789510,493.3062442,0.0,1.0,0.0,1.0
721,E145,TIR,27786684,27786681,27786624,493.3062442,0.0,1.0,0.0,1.0
722,E145,TIR,27785297,27785294,27785236,493.3062442,0.0,1.0,0.0,1.0
723,E145,TIR,27769345,27769410,27769351,493.3062442,0.0,1.0,0.0,1.0
724,E145,TIR,27759265,27759330,27759276,493.3062442,0.0,1.0,0.0,1.0
725,E145,TIR,27756385,27756450,27756480,493.3062442,0.0,1.0,0.0,1.0
726,E145,TIR,27739105,27739170,27739109,493.3062442,0.0,1.0,0.0,1.0
727,E145,TIR,27729025,27729090,27729031,493.3062442,0.0,1.0,0.0,1.0
728,E145,TIR,27726145,27726210,27726135,493.3062442,0.0,1.0,0.0,1.0
729,E145,TIR,27718945,27719010,27718956,493.3062442,0.0,1.0,0.0,1.0
730,E145,TIR,27716065,27716130,27716064,493.3062442,0.0,1.0,0.0,1.0
731,E145,TIR,27708865,27708930,27708845,493.3062442,0.0,1.0,0.0,1.0
732,E145,TIR,27705985,27706050,27705970,493.3062442,0.0,1.0,0.0,1.0
733,E145,TIR,27698785,27698850,27698777,493.3062442,0.0,1.0,0.0,1.0
734,E145,TIR,27695905,27695970,27695907,493.3062442,0.0,1.0,0.0,1.0
735,E145,TIR,27688705,27688770,27688706,493.3062442,0.0,1.0,0.0,1.0
736,E145,TIR,27685825,27685890,27685825,493.3062442,0.0,1.0,0.0,1.0
737,E145,TIR,27678625,27678690,27678711,493.3062442,0.0,1.0,0.0,1.0
738,E145,TIR,27675745,27675810,27675736,493.3062442,0.0,1.0,0.0,1.0
739,E145,TIR,27674359,27674356,27674304,493.3062442,0.0,1.0,0.0,1.0
740,E145,TIR,27670104,27670101,27670043,493.3062442,0.0,1.0,0.0,1.0
741,E145,TIR,27665665,27665730,27665665,493.3062442,0.0,1.0,0.0,1.0
742,E145,TIR,27658465,27658530,27658454,493.3062442,0.0,1.0,0.0,1.0
743,E145,TIR,27655585,27655650,27655587,493.3062442,0.0,1.0,0.0,1.0
744,E145,TIR,27648385,27648450,27648385,493.3062442,0.0,1.0,0.0,1.0
745,E145,TIR,27645505,27645570,27645509,493.3062442,0.0,1.0,0.0,1.0
746,E145,TIR,27638351,27638349,27638294,493.3062442,0.0,1.0,0.0,1.0
747,E145,TIR,27635484,27635481,27635425,493.3062442,0.0,1.0,0.0,1.0
748,E145,TIR,27628277,27628274,27628214,493.3062442,0.0,1.0,0.0,1.0
749,E145,TIR,27625452,27625449,27625391,493.3062442,0.0,1.0,0.0,1.0
750,E145,TIR,27618207,27618205,27618148,493.3062442,0.0,1.0,0.0,1.0
751,E145,TIR,27615320,27615318,27615263,493.3062442,0.0,1.0,0.0,1.0
752,E145,TIR,27608141,27608138,27608082,493.3062442,0.0,1.0,0.0,1.0
753,E145,TIR,27598165,27598225,27598087,493.3062442,0.0,1.0,0.0,1.0
754,E145,TIR,27595168,27595166,27595113,493.3062442,0.0,1.0,0.0,1.0
755,E145,TIR,27587950,27587948,27587896,493.3062442,0.0,1.0,0.0,1.0
756,E145,TIR,27580885,27580945,27580907,493.3062442,0.0,1.0,0.0,1.0
757,E145,TIR,27578005,27578065,27578001,493.3062442,0.0,1.0,0.0,1.0
758,E145,TIR,27575125,27575185,27575142,493.3062442,0.0,1.0,0.0,1.0
759,E145,TIR,27573685,27573745,27573723,493.3062442,0.0,1.0,0.0,1.0
760,E145,TIR,27570805,27570865,27570806,493.3062442,0.0,1.0,0.0,1.0
761,E145,TIR,27565045,27565105,27565038,493.3062442,0.0,1.0,0.0,1.0
762,E145,TIR,27560725,27560785,27560880,493.3062442,0.0,1.0,0.0,1.0
763,E145,TIR,27557845,27557905,27557903,493.3062442,0.0,1.0,0.0,1.0
764,E145,TIR,27554965,27555025,27554984,493.3062442,0.0,1.0,0.0,1.0
765,E145,TIR,27553525,27553585,27553589,493.3062442,0.0,1.0,0.0,1.0
766,E145,TIR,27550645,27550705,27550664,493.3062442,0.0,1.0,0.0,1.0
767,E145,TIR,27547765,27547825,27547791,493.3062442,0.0,1.0,0.0,1.0
768,E145,TIR,27544885,27544945,27544918,493.3062442,0.0,1.0,0.0,1.0
769,E145,TIR,27543445,27543505,27543467,493.3062442,0.0,1.0,0.0,1.0
770,E145,TIR,27540565,27540625,27540567,493.3062442,0.0,1.0,0.0,1.0
771,E145,TIR,27537685,27537745,27537695,493.3062442,0.0,1.0,0.0,1.0
772,E145,TIR,27534805,27534865,27534825,493.3062442,0.0,1.0,0.0,1.0
773,E145,TIR,27533365,27533425,27533367,493.3062442,0.0,1.0,0.0,1.0
774,E145,TIR,27530485,27530545,27530534,493.3062442,0.0,1.0,0.0,1.0
775,E145,TIR,27527605,27527665,27527778,493.3062442,0.0,1.0,0.0,1.0
776,E145,TIR,27524725,27524785,27524748,493.3062442,0.0,1.0,0.0,1.0
777,E145,TIR,27523285,27523345,27523275,493.3062442,0.0,1.0,0.0,1.0
778,E145,TIR,27520405,27520465,27520428,493.3062442,0.0,1.0,0.0,1.0
779,E145,TIR,27517525,27517585,27517536,493.3062442,0.0,1.0,0.0,1.0
780,E145,TIR,27514645,27514705,27514632,493.3062442,0.0,1.0,0.0,1.0
781,E145,TIR,27513205,27513265,27513257,493.3062442,0.0,1.0,0.0,1.0
782,E145,TIR,27510325,27510385,27510358,493.3062442,0.0,1.0,0.0,1.0
783,E145,TIR,27507445,27507505,27507448,493.3062442,0.0,1.0,0.0,1.0
784,E145,TIR,27504565,27504625,27504554,493.3062442,0.0,1.0,0.0,1.0
785,E145,TIR,27503125,27503185,27503107,493.3062442,0.0,1.0,0.0,1.0
786,E145,TIR,27500245,27500305,27500277,493.3062442,0.0,1.0,0.0,1.0
787,E145,TIR,27497365,27497425,27497374,493.3062442,0.0,1.0,0.0,1.0
788,E145,TIR,27494485,27494545,27494503,493.3062442,0.0,1.0,0.0,1.0
789,E145,TIR,27493045,27493105,27493045,493.3062442,0.0,1.0,0.0,1.0
790,E145,TIR,27490165,27490225,27490154,493.3062442,0.0,1.0,0.0,1.0
791,E145,TIR,27484405,27484465,27484401,493.3062442,0.0,1.0,0.0,1.0
792,E145,TIR,27482965,27483025,27482960,493.3062442,0.0,1.0,0.0,1.0
793,E145,TIR,27480085,27480145,27480086,493.3062442,0.0,1.0,0.0,1.0
794,E145,TIR,27477293,27477290,27477234,493.3062442,0.0,1.0,0.0,1.0
795,E145,TIR,27474396,27474393,27474339,493.3062442,0.0,1.0,0.0,1.0
796,E145,TIR,27472885,27472945,27472867,493.3062442,0.0,1.0,0.0,1.0
797,E145,TIR,27470005,27470065,27470000,493.3062442,0.0,1.0,0.0,1.0
798,E145,TIR,27467222,27468659,27467161,493.3062442,0.0,1.0,0.0,1.0
799,E145,TIR,27464330,27464328,27464268,493.3062442,0.0,1.0,0.0,1.0
800,E145,TIR,27462805,27462865,27462808,493.3062442,0.0,1.0,0.0,1.0
801,E145,TIR,27459925,27459985,27459920,493.3062442,0.0,1.0,0.0,1.0
802,E145,TIR,27457132,27457129,27457071,493.3062442,0.0,1.0,0.0,1.0
803,E145,TIR,27454243,27454240,27454185,493.3062442,0.0,1.0,0.0,1.0
804,E145,TIR,27452725,27452785,27452709,493.3062442,0.0,1.0,0.0,1.0
805,E145,TIR,27449845,27449905,27449820,493.3062442,0.0,1.0,0.0,1.0
806,E145,TIR,27447041,27447038,27446986,493.3062442,0.0,1.0,0.0,1.0
807,E145,TIR,27444159,27444156,27444100,493.3062442,0.0,1.0,0.0,1.0
808,E145,TIR,27442645,27442705,27442652,493.3062442,0.0,1.0,0.0,1.0
809,E145,TIR,27439765,27439825,27439891,493.3062442,0.0,1.0,0.0,1.0
810,E145,TIR,27436937,27436934,27436882,493.3062442,0.0,1.0,0.0,1.0
811,E145,TIR,27434105,27434102,27434047,493.3062442,0.0,1.0,0.0,1.0
812,E145,TIR,27432565,27432625,27432604,493.3062442,0.0,1.0,0.0,1.0
813,E145,TIR,27426845,27426842,27426789,493.3062442,0.0,1.0,0.0,1.0
814,E145,TIR,27423989,27423986,27423929,493.3062442,0.0,1.0,0.0,1.0
815,E145,TIR,27422485,27422545,27422478,493.3062442,0.0,1.0,0.0,1.0
816,E145,TIR,27416715,27416713,27416661,493.3062442,0.0,1.0,0.0,1.0
817,E145,TIR,27413906,27413903,27413852,493.3062442,0.0,1.0,0.0,1.0
818,E145,TIR,27412405,27412465,27412418,493.3062442,0.0,1.0,0.0,1.0
819,E145,TIR,27409525,27409585,27409528,493.3062442,0.0,1.0,0.0,1.0
820,E145,TIR,27406696,27406693,27406641,493.3062442,0.0,1.0,0.0,1.0
821,E145,TIR,27403805,27403802,27403751,493.3062442,0.0,1.0,0.0,1.0
822,E145,TIR,27402325,27402385,27402339,493.3062442,0.0,1.0,0.0,1.0
823,E145,TIR,27399445,27399505,27399434,493.3062442,0.0,1.0,0.0,1.0
824,E145,TIR,27396629,27396626,27396575,493.3062442,0.0,1.0,0.0,1.0
825,E145,TIR,27393758,27393755,27393697,493.3062442,0.0,1.0,0.0,1.0
826,E145,TIR,27392245,27392305,27392276,493.3062442,0.0,1.0,0.0,1.0
